Health_Risk_Score,Heat_Index,Severity_Score,windgust,dew,severerisk,feelslike,feelslikemax,windspeed,feelslikemin
10.79475290137349,86.96611200867613,3.818221580792275,22.140503875271506,64.4626634202179,9.77509900573664,85.34091071941641,95.25682618975304,12.474927025226146,73.54951837520967
9.40123497004741,79.23693656555471,2.419459777522905,6.53555615699881,47.6187641356975,10.646519312379816,62.657011549172495,74.5158942600001,7.974959123243226,54.66214669481444
9.987442887684768,79.3256468543196,3.737552772252186,20.673210316705948,45.65625098054618,9.678122735514386,61.97037202670303,73.38410685307883,12.597756620852872,54.22522809305882
9.74434579970818,83.6913318786247,3.723071742255767,18.63581001932049,53.26209928888352,8.674030086906317,85.81347540933899,100.53749531249872,10.833119513777376,75.00913057544415
9.274431401036162,78.49382413556864,2.5708667152306344,10.512469733761389,59.16369534998067,8.716182098950298,75.12735269272608,83.81103508315678,9.354107034306546,71.58557516764881
10.500082002575656,91.78996673143476,3.775592095065259,21.829350005531698,56.8203716937967,9.312709345532024,91.76715358178912,97.33572350876403,18.41793197093604,85.1169794245452
9.08998091645754,78.40789226028559,2.457919261575101,6.337532641846926,46.158875837553005,10.655566302454142,64.89616413138656,76.10628872527172,8.449118410702088,57.21345261872969
9.60835600169719,74.66540912054683,3.33306592676437,18.293930697741207,55.49825136466602,9.531197596802643,68.66688896566032,80.79884929660206,9.427860307029825,59.29573700152018
9.40193020622649,78.52506446373917,3.742027726171184,19.38801475014634,51.68761147872749,10.269467945703624,72.74665833365479,85.75224420364606,11.18228265460143,63.98557020401456
9.50703708756211,76.0620194154592,3.3572837211617053,19.72249486187383,52.83367677692465,8.49023128387875,67.38860918169657,78.23753891933661,9.727950412008564,61.33848120077968
9.223999879421385,76.63383116605772,2.428447161675712,8.634326860614184,48.81241498097639,10.146292586624876,64.51802091679424,75.22047873252797,8.38857438234193,58.13178345904474
9.60603206049218,76.07383510742028,3.2968615039514058,16.55351168350949,52.35073848910911,10.034110987967257,69.54056876202614,77.65216700089496,11.320387753615885,62.77192510363317
10.725145800021998,88.19831525980189,3.698022889496984,20.828977427302696,62.865001846432506,31.074543117597013,87.06890604788616,96.47674069343282,10.232022377927809,80.1095635508893
9.944974074112904,78.98001632656477,3.718597143175349,19.48244901933514,60.277980350120224,10.139254833849195,78.3347571451495,87.63806678577187,13.044628478115982,68.41397036323053
9.51342132527679,66.42752000168092,3.392942724309912,14.804834879869636,64.17682155145638,10.688733994038447,67.82165739187747,78.7556548373887,8.401369828332687,60.67449095399685
10.534565692209384,91.38593282268214,3.50380354910454,17.823936085438184,59.96162745561306,31.75666160846716,91.86270422599372,99.41355096486583,11.62876609773612,82.47177548901784
9.806052708460689,76.19793031203407,3.4074073608431474,15.416939722667513,57.74412407061719,10.036022932103068,73.89353617595329,87.31185603426022,8.3484633638407,64.64507028831814
9.154863297111088,76.14596890242844,2.526451990010909,13.922827824019318,58.54352494261417,11.38474894344736,74.6262374646866,81.8613467294626,8.262608900128946,66.87428945472472
9.87597150036546,67.48035011485283,3.6507050988703096,17.648847566711797,60.69345497455297,10.111915813709196,66.62129750905508,69.90150254968013,10.880174371423667,66.140324208474
9.64974672835978,75.34256744906845,3.2247710121043207,17.32253623587539,53.2252966785259,9.517649532679144,70.31186461587906,82.88392769996778,9.20932403874566,58.4584905151207
9.048006959679489,76.64318470905604,2.5582235181910717,12.48119895465912,56.5535503427702,9.901908721464894,72.62028784172655,81.86897594912412,8.054113339600038,65.18396510871631
9.47586294868004,79.82371780814562,3.786173441003834,23.557642483155448,52.97442811478145,9.542561676871747,78.9753703840894,83.75603468105594,10.249428507659458,72.22991561846008
9.376222512387658,79.0572832267333,2.8316121102369523,12.991851869841549,59.67714076718093,9.575149489820337,75.44235082999649,84.33773212584094,9.508970940797138,65.97771525133597
9.098967458877391,74.53005259517174,2.612135689210589,6.966038269409233,53.19591682264819,9.48224943801112,66.62037000883193,68.57539269140159,9.502947891459472,66.72842387850558
10.147493090860165,79.09957307765102,3.910931262309376,23.117668199941185,59.592836985553646,9.726127664855678,78.16247346188796,85.33944141780653,10.002205158659088,71.5234846552189
9.982064558591858,77.00985200815516,3.390155114572263,16.245611195565633,60.453849703878674,10.641679069400004,73.44837360831026,88.8474614525376,8.948034058353153,61.25480843046921
9.90134847049988,79.4010790391043,3.8065235090405194,20.463588898462906,58.70128094593553,8.464054361148925,76.75491448418215,86.13697070854215,10.267536353884957,67.56640057875302
8.911713302905534,76.86553692402781,1.8065400648186671,13.592864464123108,62.40981664598984,10.259229532503888,74.93653080051725,78.54174295651426,9.249921628559449,68.15687885549843
9.598999109632434,79.63767891144273,3.8787270202370174,23.086564654030944,52.631090689314405,10.10854323786796,78.77748383212139,83.69475675851629,10.054702129617691,70.14189833045435
10.443266913620938,80.90056880868342,3.602893825753693,17.822628930999958,64.74917098638313,11.249881862203567,79.41003542752621,85.56979183357289,11.222501420082288,74.92170951018205
9.069492522250515,78.04057597544058,2.4351776235839067,7.222809888197312,45.232581412242126,9.669864565875452,66.60201476888079,75.21338589736908,8.70971377559322,56.23176354506129
8.840517139487034,74.47344239758161,1.858075621531694,14.521099506527028,60.946786214594994,11.021726282438438,72.55826039968456,79.84793998411033,9.524902948406195,67.95243680764514
9.550300917191432,78.64795308503409,3.040053179309278,17.312893405516924,45.80731241301159,9.223663096778578,65.2580721518451,77.11820042446041,10.598479501366208,52.17115487224349
9.924199645736506,79.19742507085871,3.726253100217696,21.660772508541974,45.98007196308468,9.589218709090172,63.99245951314568,72.27489243071348,12.644688403647312,54.59065366926769
10.912306026609505,88.25303427756369,2.9832850662763595,11.614472845612267,71.79567818698618,10.37616710373952,87.62775753497966,96.5412264664739,7.272438302677002,74.20316938885522
9.922320184928804,79.74192444024219,2.0199117599224308,19.990754883700948,75.42566540588041,10.548707228081716,77.12094048006605,79.42654670870509,11.65019927617086,75.9045730688485
9.077582580520914,77.05051376898149,2.9695702888582893,15.29370092235495,51.027299797728695,9.76060286022494,69.42610718723567,80.9612627731062,9.91291535261741,60.42970829814714
8.714942271901787,76.02667302134746,1.782836694974791,14.514047123592182,60.04591798165136,10.20118715212259,73.79867247856463,81.27024645824824,9.562594076665524,67.36609148041605
9.546802514967377,78.86173786496735,4.318457546141456,23.421379381325067,51.37244422938308,9.851622133656653,76.31006633427052,82.97687162827091,13.330515570885238,66.88698646553249
9.48025750224212,78.0652356826235,3.1927767577804125,17.579523614280205,46.7209729094192,10.71447574974354,63.86686308291864,76.70369458460638,10.350987687987498,53.03337830882214
9.211258019719466,75.01901594607934,2.4514319485036986,7.891761897394089,56.87618651184305,9.867653255444214,66.36123872030524,67.76609208286722,9.101145481113802,66.0982335521773
9.176277626497804,74.24217429902424,2.571623145443447,7.999052838167878,54.38814724759805,9.79872151169162,64.73832481197469,66.77046767788293,9.74649809868356,63.85492101444606
9.833378027976204,74.11602065487779,3.4289480570034856,17.29478259388972,54.92225041367203,10.894947085763324,68.31832136249879,81.04265408986275,10.517131831005882,58.04413341326335
9.783307552728962,80.2125028204965,1.9592068748258669,19.8615455517384,73.51326621150767,10.189823483940248,77.40546844501458,81.26227794177889,12.204768267741084,75.60113333052614
9.195929766776628,80.13781535855134,2.547517878797078,11.211242094177496,55.19570888166086,10.60338143053078,77.25800994747247,84.47968903739887,8.240674783239978,69.55722761653199
8.77236624268844,76.68170929164647,1.9135899901440656,14.622331389550643,59.36872480282128,12.255764379175009,74.34819730130027,78.63446323309486,9.587480225188663,68.3781493948353
10.26352922224518,82.23513082728395,3.25099297417684,17.826276631918823,66.71085077681617,13.207717478036315,82.36759329367831,91.3515120170708,10.358426266472968,75.0179850085771
11.173290561927097,90.65754467876138,2.9052515793516918,12.56020429278163,73.62345929015108,9.072380590779243,89.51027217105793,101.2333322084444,7.819738605704841,75.62907187182992
8.61633019447152,75.66058674532674,1.6949226032436393,13.900795610525677,60.85042002322911,9.162376834571354,74.49117274273549,78.84704923719323,9.344844108949042,67.48706332726103
8.677958156126447,76.16608077464058,1.932684347424466,6.879694651204494,56.45011211998778,9.229377400940548,72.75409176086023,84.01228358501672,5.511481227536168,61.575977757779576
10.741360677648329,86.08301691040704,3.870934510526201,22.03655623349927,63.17186995921292,11.28483771945158,86.85305877759308,94.27483099967372,11.871432230969994,75.44753353884394
11.10398101464608,92.11268415886722,2.9589172710294744,12.566436072807338,70.940457634058,57.59204819834034,87.919057350868,103.09922111339554,10.50021668104636,80.40825238133517
9.75614908977134,73.75645226235223,3.587794757587161,16.787812581035055,57.78599183127962,10.4348603707926,67.74843596908447,79.46962709709828,10.029757273679108,58.77693966013479
9.290737156834703,76.59799187283461,2.5779017106054583,9.787016168706254,49.06250789927532,8.616226717754694,66.91164656751926,80.1595911713305,10.042322519884973,59.70970939119495
8.876993650760392,76.14439021580687,2.238068468848226,11.986584555874847,56.18839342186149,10.02308736192467,70.11044768433096,80.20646243464569,5.170408271964902,60.07175024690196
9.285797365437622,77.10399577650638,3.07489764081156,14.916850262830566,51.69682657272328,10.234191114661568,68.93059993406123,73.31434231472355,10.840815163319206,65.33536948255193
10.673890635767735,92.10191374138394,3.3434129790172253,17.568024473178422,62.20077205981245,30.818218385242037,93.18524593838266,100.1310665333792,12.043719297218948,86.74964953190003
9.591581434287528,76.14204778729442,3.2531670449001235,19.47453554200801,52.56721551921605,9.760277596675463,68.61400672927387,80.33123112012929,8.675481620091288,60.31422387592415
9.473915803002583,78.23128875780115,3.121739468559812,18.184736817089863,46.06664628027218,9.843715597082356,63.77517860344695,76.38351436813373,10.043212453781964,52.194472373448406
9.257681210988084,86.88049855366437,3.306473009997307,14.959858609296475,44.09772721682078,8.149657747076581,88.38425621319269,95.96436116924384,7.308345874273116,76.41331193192333
9.803287599661152,73.64088815238398,3.606855230164982,17.237130550213845,56.58465667449468,12.05856510946936,67.46155444556673,79.69158557291145,9.727986908455518,58.10565394575252
8.852233764025272,75.51615947816057,2.050900450664812,8.062748822986032,58.27553188060651,10.276649440670573,72.64823104677068,85.16451509764353,5.373010615363205,61.782786209754526
9.496728185095638,76.78521694495399,3.768231489369127,18.976474875521514,52.02041996069588,10.396146816457508,75.22146669331671,85.0897592127704,11.46995587322566,65.00708252931655
9.6353664289745,75.13234458383712,3.204025393896876,16.612979911029036,56.16862930886046,10.968761288917571,68.87017545989102,81.06120032452313,9.92181491086758,59.10850202993205
9.572515179715952,77.33331240689424,3.2579512124521592,16.50064928860925,51.4312630022322,9.939103441264336,67.93695397616709,75.69996287997171,10.130997148079874,63.22198734048024
9.564163461034717,79.70783068928067,2.9994979073345838,16.43493274111441,59.18804523826125,10.382670350099543,78.87815366679355,89.00249118405497,7.411551718300023,72.45237032942347
8.790377241760977,76.29107011461117,1.9645190147929523,7.4644010310185,57.37734024991732,10.645831950928546,72.90216155236074,83.32818320394921,5.385257591869375,61.67683396065554
11.032850358228185,89.69903356097973,3.057747343063051,14.425184448397436,71.20839044308546,58.66855534498267,84.62093562939248,97.84796413902622,9.462156741537088,77.54300110589699
9.045172885884222,77.26089670405327,2.567506702005337,13.477822007849792,60.8705607117103,10.47906645111261,74.11559214389173,83.60529537747055,8.50817742191829,69.60687589664971
9.024498127487586,78.31083626350365,3.063883796969606,16.848734568055384,48.28382023806358,11.873508057952083,76.38266993113002,84.715472374855,7.4850334546361745,67.92239838130753
10.848948432630449,84.6435986366491,4.199879916228367,27.4009662176962,41.55930348537753,11.577081617803456,60.10923620335604,64.06239475912292,18.013693483051934,50.15346239340265
10.962841970434091,88.3569486398189,2.9825909514172437,12.311087888404463,72.37314288792147,11.383183085557764,87.44452182025819,99.030662607289,7.218757783833448,75.82792606793011
9.874084251710304,78.02668269227033,3.8270528925883127,19.51913453168724,59.89157194427068,11.724869971072026,78.39852870775366,85.69946603214156,10.827352502099828,68.63452779928625
11.155999698278809,89.76381900503767,3.755022656803634,20.64746767155478,68.0879839883702,8.862810222164624,88.5831337813449,100.91765647664508,12.217367355420569,77.30471645011107
9.273805639431137,75.84998287912292,2.6843934775605622,11.58043819851821,52.81189050945219,9.526131303351011,67.47129306009248,76.73006656389815,10.150526799507269,62.00357255520812
10.892227880670225,86.78023320681078,3.2862097375923898,18.98270621257872,68.48808326778733,29.177138738929266,84.61523331390711,97.11454764916206,9.478605460895809,73.78792371015783
9.599760436448175,78.2525198757615,4.330310464942449,23.434805109734896,50.98459632322616,13.155468821583105,76.67210435460797,84.24949445792315,13.890776749354998,65.84021129957456
10.2157462186159,78.42518578721601,2.9157654195283733,15.652549793390312,70.27363935062411,10.220219102993864,80.41499234733256,90.03664617743148,8.334388140791846,70.45204218362723
9.071895852031052,78.17280708252086,2.909832849231768,13.860642041366509,55.40402823097991,8.723172951523338,74.6614710222582,83.68117936232778,7.785345277963167,63.59578893834155
9.911181402133597,92.13529583640688,3.971242904635163,21.9586994556018,48.39879940696215,9.005388991737387,91.76075856185092,101.02257387454216,12.58693168674713,87.23715249915259
9.5314543563049,86.67496814111122,2.4870274735115445,6.437337318502229,54.95179163967676,10.096700567513476,87.30035906217803,101.36035990190472,5.452796866735992,76.72456652303578
8.957658570494726,78.02794614242795,2.156965649185177,11.040958141287309,59.987659970783454,8.769500282692034,73.76144882461954,79.6457352099886,8.299793362986518,67.20299250468693
9.602649378870312,74.70947676609676,3.2965903902103,17.316924597047873,55.7971610877088,11.687089862522306,69.13794857861151,81.27325331395738,9.403755642419409,59.6025570357584
10.696328987807536,89.97518877515786,3.661247740512849,19.86586572560752,64.13651713549815,30.713698624895237,90.38978017305882,97.36471808233414,10.679192717983716,83.0682311141013
9.294792707785277,77.5865820930677,3.038006582820689,14.074084439064311,51.06950727726292,10.28266193412272,68.40644385576371,74.81131191204376,11.276562351014656,64.85286674575863
10.679729103402778,86.23076417652035,3.7244380305049503,20.48204801409496,65.06926937210598,9.048782214368634,83.01674096798223,95.7243316829584,15.202291510661212,73.87619137789862
10.919718186363983,86.03351618331423,3.6334204763974496,19.861050327940287,65.57111027596378,8.807322452096056,83.00651713845106,94.67848135640264,15.536145990000636,72.05045008835914
9.38918305530645,72.99413614166932,2.5995476844450405,6.355414816036834,54.05698146025081,10.315235890348454,65.72608995991878,68.88272235140195,9.85194852085056,64.06371134430015
10.033195792354986,80.27970183883451,3.6293921321631633,18.120129620740624,60.57255339110173,10.124095585360736,77.98795616569997,88.6429249285921,13.08938909774072,69.75117803953518
8.878018740962887,75.97558983607588,2.180455789022404,10.246773742628813,59.64783485252335,8.841356052818588,73.46577532268182,82.74110038192003,5.268542204146747,62.95768206363312
9.879711681913117,71.93264968575518,3.3670275241708025,17.663476635456377,58.06004564441975,9.951381731514145,67.34310525711014,77.99591907491522,8.782604561790222,63.22507697523547
9.193803191738676,73.70912370204213,2.53298341424024,6.0505228760644245,58.02679013563288,9.953704683576428,67.01171072991711,67.68008242635793,9.084780169475634,64.37603340731427
11.46698329100801,79.34104942164744,5.15811158141505,33.3599860675661,66.00026507785213,10.666342822758432,79.18855686062099,88.5669208318557,18.072631039628387,68.73827830077111
10.58597666472105,96.68416213196674,4.3839687241147445,25.95294135349144,52.84879526436102,11.901705237552642,96.1300021372092,103.62228923807662,13.943335489168524,87.03945547688816
10.546954280531466,96.026892152475,4.392185827839651,26.846086122093404,49.40867774755398,8.12255699481037,95.5659471863718,102.6896839823648,13.741492431665083,88.85344042813067
9.248320685244664,78.24111046989464,2.578715798018519,8.654586045089696,50.56664634567591,10.723319084231406,64.68181341281168,75.8400728848577,10.506361421839578,57.100243564668055
8.974147268852272,75.63224129365092,2.283267382176835,10.879400971903014,53.945348210804646,9.371189235865726,69.58242225119086,81.33085794179088,5.417249632046962,61.02942607764424
9.959746348109576,80.34608517530737,2.7331781460694047,16.803103091209223,70.47986889980848,10.38057766803507,79.63730174348534,91.63419247575126,9.09900211323252,70.5691723720426
9.482667664546227,76.05786425586892,3.2129178805898317,17.10027541180655,55.70133823839853,10.118007382125604,67.62458387054657,79.99826067434758,10.468336880862894,58.26793201368082
10.414168268332292,80.62345705923143,2.9749234534735827,17.998991822767753,72.3247150551595,10.451532635137966,80.27251062547494,87.53847310288215,10.633579520752663,75.89494900039519
9.019820151262314,75.41211393336623,2.33402606424897,10.77497030946568,54.82589617075614,8.877703689778915,69.75143890136752,80.59090986776141,5.597604178527522,59.336777847522605
10.472771023087224,80.91828869070125,2.9742101962683183,17.436681030894366,71.50163315866241,10.875396458928424,81.72121819089928,88.55935661468939,10.816049198240442,75.18810774044552
9.485465003738929,80.66888376371783,2.967428588048346,16.83265517186716,58.89419619866943,10.03688735302326,79.1560100773073,86.62632442927763,8.259783000115974,72.43748803949707
8.903141675073304,78.42708462924219,3.0768745171454284,17.14532446820676,48.66158201320481,11.25648861687386,76.699614418773,84.03194869366642,7.317533054633058,67.33261017010467
10.624194473542882,82.56202017957476,4.731846486990977,28.650726105240132,58.92077669270317,11.437697835091727,80.64256946905012,89.54368326395077,18.35619290077484,73.02788035339763
8.85686152119603,77.24061046675233,2.597978328192555,7.682082103534209,44.44955995167818,10.21382211886627,69.1196677596207,80.1042299997745,9.36387370554908,61.60322534548529
10.260751799090787,83.7355918382652,3.3496695278201867,17.526527228828694,64.94708539907917,15.893693960406113,82.12919018898228,89.70673429133049,10.274080287049262,75.01483260756267
10.93309466219551,86.332872012544,3.034098775160296,15.890451660259156,71.39829158192727,30.81558909548485,86.75712968543633,95.05402026927476,10.004083478077597,76.90836794542557
9.42415183694654,77.57359019090073,2.8223628689769846,13.65493585665105,59.02978412946677,11.208615939794152,75.95401107645118,83.53900505741849,9.984390697782148,65.79024079744404
10.76814725668508,85.10286796867952,3.839574656799543,21.31024285929461,64.60723146640713,11.14326205016229,85.75174048571688,94.921804689625,11.763945157559323,75.37330353381107
8.985948888702563,78.63164492399677,3.1644546232101214,16.66192705321001,49.23054907530102,8.949127333006334,76.86425454894804,84.74928843840311,7.223083151613131,68.92872972244807
9.619857540806214,76.60989340694125,3.112320895389893,13.382928104234708,58.25353242024224,10.251196628612623,72.38917822408379,86.9672444530837,7.954832268496956,59.378557656582274
8.959846773705072,77.1035119381216,2.281498359208609,12.032278144507448,56.577117954731904,8.746582264693096,74.67601988286722,80.67855333321813,7.940112139136983,67.18487293523651
9.157376927080607,86.61368998180347,3.3475822666455395,15.470844424539033,38.32039441777276,9.528808974564162,85.80689108931294,92.0685927750138,9.801359794367928,81.23091132822832
11.078716961422778,88.75487957543935,2.630560797660891,10.395065294443794,75.9848028399095,29.56543740944398,87.35723019341239,100.17283072455572,5.965412244147594,76.77299740306253
8.807795562977592,85.44778061316697,3.074399832560495,11.506613819422563,26.2618136710011,10.528245122289553,85.3945579024909,93.02966043349215,8.508457329339446,81.11273512063308
9.034051431968646,78.49700788635366,2.5965324931332474,13.160091883318014,52.3987116401318,9.792204441166218,73.69277913361887,81.01905891188265,8.237284766763084,61.46149834974471
9.595471771087151,70.84033024806776,3.1121700046899403,20.222635009484552,62.71698607048415,9.85588296768114,69.87263765481457,77.14214312456528,12.360469162725286,61.88746146925665
9.91655856546102,73.77869731960163,3.523337784216991,18.5971624500943,58.1810005364268,10.902056149736428,66.7322856595005,81.0409645265291,9.934907511342136,57.69304056547097
9.153556205732349,79.23230706539917,2.355144999486956,4.490483379359251,44.80389573707053,10.793966483464752,63.17909505842699,75.39612000102461,8.419284378923138,54.538502479716094
9.732137004254778,79.92252535338028,3.226332520666084,15.964838904430028,43.69975258445272,10.249144787289517,63.531056850638365,71.7513348882464,11.476563553788935,50.213691635806114
8.911240010838743,78.26508765816371,2.010196783031252,5.064387699294957,46.93255049429834,10.676367207288408,66.3130800221945,75.99701003053964,7.229062938567888,56.843398492228665
9.434307718431532,79.43264029683944,2.7117605639724265,14.293335194502372,59.69787406188205,10.58317053079451,78.85063049021873,85.5209186304475,8.607455710694456,70.932301719317
10.470306336061276,87.83966132162544,3.5119129897078167,19.9826181308203,63.36830719702545,31.77391402481185,86.9175931750453,95.02338011085492,10.55564585716698,78.72151530638371
10.490437055539186,82.53421713082082,2.997044328218158,12.80042739030186,72.69027005657591,9.811508124148029,82.61349668029283,95.55259303813344,7.048179796261506,71.76824496227896
9.5843700901584,78.8069090777919,3.639215127545357,24.406580130712523,50.67775334829558,9.321113041728342,78.41578238962934,83.7498602179738,9.850108556164308,72.49575283486324
10.534036765455216,90.8199553618132,3.577446681635696,22.196810812978114,63.02077906308927,30.18408221685293,89.99635749128369,94.63662168056769,11.561362282802383,84.21374769214037
9.490685393540408,67.5360198790882,3.2546334862974,14.186307040271757,64.15767360333737,9.141981814126911,67.05397049314655,71.06047670090895,9.426973525397347,63.87069105167855
8.532778511007765,73.60339186162312,1.738362587155088,8.231607357646771,58.69346105317685,9.667806719722238,69.86459947592287,74.44130183275952,6.660782512917136,65.87915569631429
9.546619784292114,78.63004805555016,3.228635373924776,17.031093190292506,45.10830872739537,10.40638076147988,65.81728214679377,78.32925083055748,10.384987237797436,51.44225113448811
9.949292143402843,78.44840141593912,3.784002319344099,21.843498712598382,61.59802036849252,9.541947603164186,76.28421894758647,85.60057182539556,14.8294510307025,68.2236631813564
10.25044840511594,78.3083192139337,4.670244004231325,26.176706142669914,57.281058103099895,9.794069341568386,77.10525138180725,84.54625885566624,15.254794263654018,71.37462157414707
10.503867699210568,92.67745256676466,3.482806462492741,19.465585501846107,60.08706363147875,29.75355757448317,93.63259931068434,101.47102092304512,11.456955309467793,80.00514587477586
10.22342939304113,88.30138886010602,2.516310865970357,11.642922205638778,66.26738466271918,29.608823657543404,87.9394288740069,96.820456637477,12.794763412398492,77.71382348631779
10.00531474762766,80.24695927631387,3.61705470045972,21.248494851799794,45.87741752186479,9.01007976588792,63.492532657950505,72.06636652732297,12.629191710608554,55.18240053682933
10.343947503795771,80.58513022800672,3.526641306024008,18.99611694985912,65.60135885637878,10.913868183872207,79.14465825405658,86.80329359700833,11.614258761265814,73.9702947234493
9.774016669354683,78.58084666003491,2.8990316331602006,14.99388763173893,61.50526348550672,11.236938594490104,77.07241921903213,86.74663274623795,7.958953049898034,67.84726623066095
9.178728170819372,76.3615744181184,2.879392837681808,14.06183726438364,51.10374546457432,10.859138594987638,71.64693626145511,81.29455847023216,10.172730174919945,59.70466401490215
10.793493076245053,90.3128048051048,3.778710441943218,22.22095256383006,66.46873465402014,30.851122074075708,89.25406800942584,99.1613824583944,17.54270089493576,82.57932669615154
11.029331468843248,91.02975587717538,2.966773803737195,12.86252318151331,73.07275721301654,9.624698900205123,89.40956626813536,101.9899794434043,7.734992122222698,76.99105728320697
9.19497141448641,85.42159179733622,3.244899682465297,14.023367746948884,42.97214246355029,10.15819173399712,86.2223078032739,97.9713153010105,7.046654626659968,77.57440146555128
9.37061190241731,78.59834121312072,2.799881238880152,13.78976262041627,58.59697938046743,9.296363785928063,76.76850112691918,85.71193626021581,8.59620664891241,71.15592131767552
9.996087540126643,79.90234563896483,3.744276151433644,18.87952434364104,59.75294473012245,9.878296412624438,78.62717268768027,88.42110866663907,12.73395214285724,69.5457875587892
9.97378285217654,79.71421650175476,3.632182681068365,19.929001139253035,43.62650379648007,9.958544691077346,63.11126267553984,71.10141219280693,13.118476949422837,55.40756130850685
10.466257426267704,95.61113363363955,4.317195299506093,26.33018322505209,52.20976716636019,8.749480153456174,95.10512769284006,105.0601697277089,13.451348061235148,89.36985367689535
10.92519660528404,88.21010478839453,3.0170575675001325,13.544200064619496,70.89302471961292,10.119305795818883,85.76326990814182,96.57987618637917,7.386158888640216,76.36334107976369
9.044310774068268,76.1738608833132,2.7075548993593617,12.623844376933729,51.24308686042215,9.52074420218838,71.62991127883768,82.4231144140336,7.941805025040785,61.81472481507604
9.767013113638608,68.35872139771612,3.616228862189663,17.79493325774953,63.21492435994011,10.239454935449904,67.68384774228964,69.5103271724215,11.501447390317749,65.53025424114277
9.691672070204806,80.26844471377568,3.033999215931057,15.57705797837423,58.95004662268657,9.787752443051374,77.43111700153067,86.51954003883351,8.509129681838225,71.85077307692994
9.720055310751269,70.08260833421981,3.2753980848557784,23.368727621373527,61.6961547232305,10.31275377543217,67.48086856517178,72.08746984637848,14.170433499755298,63.23606949673724
9.46069208421657,89.08442191851063,3.317788828209868,15.244420296077998,39.63500064891926,10.629981407327264,91.1881098550223,100.54498468790833,8.05692094369594,79.28111301113418
8.999827853382001,77.58382981786887,2.552159311750319,5.876653247427701,45.21906954175026,8.868421431359133,64.22290344407187,76.6795462069873,9.05488778243743,57.73428948614982
10.802981179931685,86.57438187391693,3.569187733754904,19.936206388174444,67.02918048976697,9.711447671029804,83.23205573192521,93.07180793236934,15.256851882380866,71.19071714205694
9.97141557872255,79.08720786851414,3.8328737174008967,20.22511983805818,57.97980477390925,9.414984961338348,77.89838072551716,85.51927669498201,10.819141451424407,68.28749944104516
9.92819310920486,88.3971793762334,2.5059159959210136,6.278121330154085,62.44675078483553,11.063813551001832,84.95496871205226,102.6277188525122,5.836900705033997,75.28996185792376
9.117589602052838,73.93638941115009,2.50010480403595,6.864102423619315,58.15373772419697,11.532798468909329,65.35394523058909,69.3717042870553,9.622642878373911,65.06825206535358
9.987230033695711,92.55725568005406,3.866477247459365,20.12798181347815,48.21774548958472,10.038298901694878,91.75240352607574,101.39113282858791,12.779781108478623,84.3517966367757
9.47727040790764,67.3731748658494,3.187308634790407,14.783519746997523,62.3502721297153,10.36519157263729,67.93215473589545,69.83366117361669,9.137296079504534,65.34169262856125
10.640136655145746,88.02659157568888,3.6275167117282847,20.74589561574256,63.30398206275923,28.66925656032188,87.08126167094049,95.53971609084802,10.008518432286587,79.72080053973214
10.254671766871503,82.11675944777866,3.450426579470155,16.82532913688484,65.66171723678795,15.273639932401275,81.69300889406718,89.9570864609799,10.29684729388874,76.31043120452091
8.991104430120572,75.85397423017508,2.288647472210861,9.495846298441792,61.32416773184456,9.766381026158207,73.54426662181697,84.30152351855703,5.330558800906306,65.3743768153135
9.157498705923182,75.83082546527484,2.465824865028579,11.859261464477424,56.7943256161846,11.226533741547842,72.5866127418087,81.66913723592158,8.528766333676982,65.34916308788401
9.262948237910766,77.64586887436433,2.515953751477305,8.636411803766409,49.37753518755061,9.794619728712211,66.13947992424002,75.6728294566592,10.95463963548768,56.93341650914689
9.456765819038228,75.46985666677337,3.256634855924708,16.802505165431466,51.54540687956864,9.259147304990623,70.98312498842884,75.36489039401579,10.112768012272694,63.80366434167642
9.43348839088822,66.63417798419606,3.1442407459256647,14.909793442439318,62.99845791524505,8.78768663653753,66.97180946535376,68.58574708172858,9.40685225503034,65.12283603561893
8.98099310979586,75.01472976462256,2.3108005916592007,10.289632444143756,60.359001368205,10.163462493174972,74.52093890420302,83.63646136719643,5.884211043715372,64.13292851332439
9.419235180443293,76.1431133012776,3.5055315023263027,17.035114549258804,50.94589195692134,9.509370973582593,72.3650149775754,82.2644732936388,10.234610329488074,60.76254927305933
10.939843360001223,90.00578911903843,3.123324523141395,14.611288774801478,68.82302370165013,31.09900038605801,88.33112403699549,97.30373393013424,11.145499323553866,77.94614218612995
9.107943494386666,72.70844109676537,2.4971008665036947,6.815793917497031,58.34708989707213,10.571706255978023,64.68691599401174,68.58798069469974,9.046878417197178,65.28295063664754
9.152006531597491,79.48180997984223,2.259217874130987,4.956493704919099,46.484484401596696,9.908841760730477,63.07288144824463,74.81599717338824,8.034543914554645,55.26822864924785
9.328584246437416,75.46869552072938,2.7683925586809384,11.819256434471765,54.18993898711461,10.566314395115729,67.10718193643736,77.03386399345197,10.476023249697212,61.62235948460398
11.02171585886512,92.76499703048306,2.997226108105869,12.530191551299811,71.48104064986829,61.57380092284616,89.71059643699367,103.03926983968046,11.003496892812064,78.85645326076803
9.462965469494634,76.07767550923501,3.0816001760836658,13.416751840730663,56.77872738190124,8.952807021040616,71.42906260946013,81.72347765829151,11.77777334530611,65.14917336904463
